66,ACT360,4,Ani,ST 11:20 AM - 12:50 PM,NAC315,0
67,ACT370,1,RMH1,MW 08:00 AM - 09:30 AM,NAC410,0
68,ACT370,2,KSR,RA 08:00 AM - 09:30 AM,NAC216,0
69,ACT370,3,AhU,ST 04:20 PM - 05:50 PM,NAC305,8
70,ACT380,1,IAz,MW 04:20 PM - 05:50 PM,NAC214,0
71,ACT410,1,SaT,MW 01:00 PM - 02:30 PM,NAC402,0
72,ACT410,2,AhU,ST 02:40 PM - 04:10 PM,NAC314,2
73,ACT430,1,AhU,MW 02:40 PM - 04:10 PM,NAC402,0
74,ACT430,2,AhU,MW 04:20 PM - 05:50 PM,NAC410,18
75,ANT101,1,BSq,MW 11:20 AM - 12:50 PM,NAC311,0
76,ANT101,2,BSq,RA 09:40 AM - 11:10 AM,NAC413,0
77,ANT101,3,MHR3,MW 04:20 PM - 05:50 PM,NAC310,20
78,ANT101,4,TZf,ST 02:40 PM - 04:10 PM,NAC602,0
79,ARC111,1,TkH,STR 09:40 AM - 12:50 PM,LIB903,2
80,ARC111,2,Fmq1,STR 09:40 AM - 12:50 AM,LIB903_v,3
81,ARC112,1,Mfn,STR 09:40 AM - 12:50 PM,SAC801,0
82,ARC112,2,TBA,STR 09:40 AM - 12:50 AM,SAC801_v,0
83,ARC112,3,TBA,STR 09:40 AM - 12:50 AM,SAC801_v2,4
84,ARC121,1,Siu,MW 09:40 AM - 12:50 PM,LIB903,0
85,ARC121,2,NAw,MW 09:40 AM - 12:50 PM,LIB903_v,0
86,ARC122,1,HUR,MW 09:40 AM - 12:50 PM,SAC801,0
87,ARC122,2,SnF,MW 09:40 AM - 12:50 PM,SAC801_v,0
88,ARC122,3,RMY,MW 09:40 AM - 12:50 PM,SAC801_v2,0
89,ARC123,1,AHs1,MW 09:40 AM - 12:50 PM,LIB906,2
90,ARC131,1,STS3,ST 08:00 AM - 09:30 AM,NAC511,4
91,ARC131,2,STS3,MW 08:00 AM - 09:30 AM,LIB907,24
92,ARC133,1,RMY,W 08:00 AM - 09:30 AM,NAC301,11
93,ARC133,2,SIK3,M 08:00 AM - 09:30 AM,NAC619,11
94,ARC213,1,Siu,STWR 09:40 AM - 12:50 PM,OAT903,1
95,ARC214,1,STS3,STWR 09:40 AM - 12:50 PM,SAC802,0
96,ARC214,2,MKu,STWR 09:40 AM - 12:50 PM,SAC802_v,4
97,ARC215,1,AHs1,STR 09:40 AM - 12:50 PM,OAT1002,3
98,ARC241,1,SqR,ST 02:40 PM - 04:10 PM,NAC406,0
99,ARC242,2,AHs1,ST 02:40 PM - 04:10 PM,LIB907,11
100,ARC251,1,IsH,ST 01:00 PM - 02:30 PM,LIB907,0
101,ARC251,2,SIK3,ST 08:00 AM - 09:30 AM,SAC201,13
102,ARC261,1,Siu,ST 01:00 PM - 02:30 PM,OAT901,3
103,ARC262,1,Siu,MW 01:00 PM - 02:30 PM,LIB907,0
104,ARC263,1,Mfn,ST 02:40 PM - 04:10 PM,OAT901,2
105,ARC271,1,SnF,MW 01:00 PM - 02:30 PM,OAT803,8
106,ARC271,2,SnF,MW 02:40 PM - 04:10 PM,LIB907,1
107,ARC272,1,Mun,MW 02:40 PM - 04:10 PM,OAT901,11
108,ARC273,1,SIK3,M 09:40 AM - 12:50 PM,LIB909,15
109,ARC273,2,SqR,W 02:40 PM - 04:10 PM,OAT803,18
110,ARC281,1,BMI,R 01:00 PM - 04:10 PM,OAT901,0
111,ARC282,1,THK,R 01:00 PM - 04:10 PM,LIB907,0
112,ARC283,1,TBA,R 04:20 PM - 05:50 PM,OAT901,8
113,ARC310,1,IsH,MW 01:00 PM - 04:10 PM,OAT1001,19
114,ARC310,2,MTm2,MW 01:00 PM - 04:10 PM,OAT1001_v,19
115,ARC316,1,RMY,STR 09:40 AM - 12:50 PM,OAT1003,0
116,ARC317,1,SqR,STWR 09:40 AM - 12:50 PM,LIB902,15
117,ARC318,1,Mun,STWR 09:40 AM - 12:50 PM,LIB905,3
118,ARC318,2,TBA,STWR 09:40 AM - 12:50 PM,LIB905_v,35
119,ARC324,1,Rqh,MW 09:40 AM - 12:50 PM,OAT803,9
120,ARC324,2,MTm2,MW 09:40 AM - 12:50 PM,OAT803_v,1
121,ARC324,3,STS3,MW 09:40 AM - 12:50 PM,OAT803_v2,23
122,ARC334,1,AHs1,M 08:00 AM - 09:30 AM,NAC301,1
123,ARC343,1,Mun,MW 01:00 PM - 02:30 PM,OAT901,0
124,ARC344,1,HUR,T 08:00 AM - 09:30 AM,OAT901,0
125,ARC384,1,THK,MW 04:20 PM - 05:50 PM,LIB907,1
126,ARC410,1,SJd,MW 09:40 AM - 12:50 PM,LIB907,0
127,ARC418,1,SIK3,STWR 09:40 AM - 12:50 PM,LIB901,1
128,ARC419,1,IsH,STWR 09:40 AM - 12:50 PM,OAT902,3
129,ARC419,2,MTm2,STWR 09:40 AM - 12:50 PM,OAT902_v,5
130,ARC445,1,SIK3,T 01:00 PM - 02:30 PM,OAT803,0
131,ARC453,1,NAw,ST 08:00 AM - 09:30 AM,NAC619,26
132,ARC453,2,NAw,MW 08:00 AM - 09:30 AM,OAT901,2
133,ARC474,1,Mfn,ST 08:00 AM - 09:30 AM,LIB907,13
134,ARC492,1,SIK3,R 01:00 PM - 02:30 PM,OAT803,6
135,ARC500,1,HUR,TBA,TBA,0
136,ARC500,2,HUR,TBA,TBA,1
137,ARC510,1,Mzc,STR 09:40 AM - 12:50 PM,OAT803,2
138,ARC510,2,TBA,STR 09:40 AM - 12:50 PM,OAT803_v,2
139,ARC519,1,HUR,STR 09:40 AM - 12:50 AM,OAT1001,0
140,ARC519,2,Rqh,STR 09:40 AM - 12:50 PM,OAT1001_v,11
141,ARC535,1,IsH,T 02:40 PM - 04:10 PM,OAT803,6
142,ARC576,1,RMY,ST 08:00 AM - 09:30 AM,SAC202,5
143,ARC596,1,NAw,STR 09:40 AM - 12:50 PM,LIB904,2
144,ARC596,2,TBA,STR 09:40 AM - 12:50 AM,LIB904_v,2
145,ARC598,1,Mfn,M 09:40 AM - 12:50 PM,OAT901,23
146,BBT201/CHE201,1,IJn,ST 01:00 PM - 02:30 PM,SAC405,9
147,BBT202/CHE202,1,MSH3,ST 08:00 AM - 09:30 AM,SAC404,3
148,BBT202/CHE202,2,MSH3,MW 11:20 AM - 12:50 PM,SAC405,4
149,BBT203,1,MNU1,ST 11:20 AM - 12:50 PM,LIB603,20
150,BBT204/BBT312/MIC209/MIC316,1,MSH3,ST 11:20 AM - 12:50 PM,SAC407,0
151,BBT204/BBT312/MIC209/MIC316,2,MSH3,MW 08:00 AM - 09:30 AM,SAC404,18
152,BBT205/BBT315,1,ZAB,MW 01:00 PM - 02:30 PM,SAC404,17
153,BBT206/BBT314,1,KNH,MW 11:20 AM - 12:50 PM,SAC404,0
154,BBT207/BBT221,1,ZAB,ST 09:40 AM - 11:10 AM,SAC404,0
155,BBT207/BBT221,2,ZAB,MW 09:40 AM - 11:10 AM,SAC405,3
156,BBT230,1,MNU1,MW 11:20 AM - 12:50 PM,LIB603,10
157,BBT302/BBT335,1,CAK,MW 02:40 PM - 04:10 PM,SAC407,9
158,BBT303/BBT316/MIC303,1,KNH,MW 02:40 PM - 04:10 PM,SAC404,16
159,BBT305/BBT419,1,MNn,MW 01:00 PM - 02:30 PM,SAC407,25
160,BBT306/BBT317,1,Sdl,ST 11:20 AM - 12:50 PM,SAC405,9
161,BBT307/BBT417,1,IJn,MW 09:40 AM - 11:10 AM,SAC406,10
162,BBT309/BBT415,1,CAK,MW 11:20 AM - 12:50 PM,SAC406,8
163,BBT312L,1,ACh,T 09:40 AM - 12:50 PM,SAC412,11
164,BBT312L,2,ACh,W 09:40 AM - 12:50 PM,SAC412,6
165,BBT314L,1,AIq,R 09:40 AM - 12:50 PM,SAC416,0
166,BBT316L,1,ZaF,R 02:40 PM - 05:50 PM,SAC414,1
167,BBT318/BBT401,1,Sdl,ST 09:40 AM - 11:10 AM,SAC405,0
168,BBT404/BBT421/MIC403,1,KNH,ST 02:40 PM - 04:10 PM,SAC404,4
169,BBT405/BBT416/MIC311,1,Mqn,MW 02:40 PM - 04:10 PM,LIB603,5
170,BBT408/BBT424,1,KRC,ST 08:00 AM - 09:30 AM,SAC403,16
171,BBT413,1,CAK,ST 02:40 PM - 04:10 PM,SAC407,7
172,BBT413L,1,IJn,R 01:00 PM - 04:10 PM,SAC412,5
173,BBT413L,2,IJn,R 01:00 PM - 04:10 PM,SAC412,5
174,BBT415L,1,KNH,R 09:40 AM - 12:50 PM,SAC412,0
175,BBT418,1,ZAB,ST 01:00 PM - 02:30 PM,SAC407,15
176,BBT422,1,TBA,MW 08:00 AM - 09:30 AM,SAC403,4
177,BBT422,2,TBA,TBA,TBA,3
178,BBT422,3,TBA,TBA,TBA,4
179,BBT491,1,Klq,ST 04:20 PM - 05:50 PM,SAC406,4
180,BBT499,1,TBA,ST 08:00 AM - 09:30 AM,SAC209,0
181,BBT499,2,TBA,ST 04:20 PM - 05:50 PM,SAC209,5
182,BBT499,3,TBA,MW 04:20 PM - 05:50 PM,SAC209,4
183,BBT499,4,TBA,RA 08:00 AM - 09:30 AM,SAC209,4
184,BBT499,5,TBA,RA 04:20 PM - 05:50 PM,SAC404,5
185,BBT601,1,IJn,S 06:00 PM - 09:10 PM,SAC405,27
186,BBT608,1,Awn,M 06:00 PM - 09:10 PM,SAC406,19
187,BBT615,1,IqM,T 06:00 PM - 09:10 PM,SAC405,20
188,BBT622,1,APz,F 09:00 AM - 12:30 PM,SAC210,25
189,BBT638,1,MRm4,M 06:00 PM - 09:10 PM,SAC405,25
190,BBT645,1,CAK,S 06:00 PM - 09:10 PM,SAC406,23
191,BBT652,1,HiM,R 06:00 PM - 09:10 PM,SAC405,23
192,BBT671,1,Muz,F 09:00 AM - 12:30 PM,LIB602,24
193,BBT701,1,TBA,MW 04:20 PM - 05:50 PM,SAC407,0
194,BBT701,2,TBA,RA 08:00 AM - 09:30 AM,SAC406,3
195,BBT701,3,TBA,RA 04:20 PM - 05:50 PM,SAC405,5
196,BBT701,4,TBA,TBA,TBA,5
197,BBT701,5,TBA,TBA,TBA,5
198,BBT741,1,HiM,A 06:00 PM - 09:10 PM,SAC405,25
199,BBT791,1,Muz,A 09:00 AM - 12:30 PM,LIB602,23
200,BEN205,1,HAr1,RA 08:00 AM - 09:30 AM,NAC309,0
201,BEN205,2,HAr1,RA 09:40 AM - 11:10 AM,NAC509,0
202,BEN205,3,Rme,MW 02:40 PM - 04:10 PM,NAC511,1
203,BEN205,4,Rme,ST 04:20 PM - 05:50 PM,NAC313,0
204,BEN205,5,Rme,MW 04:20 PM - 05:50 PM,NAC309,0
205,BEN205,6,Rme,RA 02:40 PM - 04:10 PM,NAC517,1
206,BEN205,7,Snj,ST 01:00 PM - 02:30 PM,NAC511,2
207,BEN205,8,Snj,ST 02:40 PM - 04:10 PM,NAC511,0
208,BEN205,9,Rme,RA 04:20 PM - 05:50 PM,NAC314,1
209,BEN205,10,TMz,TBA,TBA,1
210,BEN205,11,TMz,MW 04:20 PM - 05:50 PM,NAC411,0
211,BEN205,12,CcK,RA 11:20 AM - 12:50 PM,NAC207,0
212,BEN205,13,CcK,RA 04:20 PM - 05:50 PM,NAC309,0
213,BEN205,14,MBQ,RA 09:40 AM - 11:10 AM,NAC604,0
214,BEN205,15,MBQ,RA 11:20 AM - 12:50 PM,NAC404,0
215,BEN205,16,Gdd,RA 09:40 AM - 11:10 AM,NAC990,0
216,BEN205,17,Gdd,RA 11:20 AM - 12:50 PM,NAC507,0
217,BEN205,18,MBQ,RA 01:00 PM - 02:30 PM,NAC603,0
218,BEN205,19,Gdd,RA 01:00 PM - 02:30 PM,SAC203,0
219,BEN205,20,ADy,RA 11:20 AM - 12:50 PM,SAC402,0
220,BEN205,21,TBA,MW 04:20 PM - 05:50 PM,NAC415,0
221,BEN205,22,AdK1,RA 01:00 PM - 02:30 PM,SAC309,0
222,BEN205,23,MAz1,RA 08:00 AM - 09:30 AM,NAC314,0
223,BEN205,24,MAz1,RA 09:40 AM - 11:10 AM,NAC503,0
224,BEN205,26,HBa,RA 11:20 AM - 12:50 PM,NAC509,0
225,BEN205,27,DnH,RA 02:40 PM - 04:10 PM,NAC605,3
226,BEN205,28,FrA3,RA 09:40 AM - 11:10 AM,NAC601,1
227,BEN205,29,MAz1,RA 02:40 PM - 04:10 PM,NAC409,0
228,BEN205,30,FrA3,RA 02:40 PM - 04:10 PM,NAC309,0
229,BEN205,31,AKA1,RA 04:20 PM - 05:50 PM,NAC315,0
230,BEN205,32,FrA3,RA 11:20 AM - 12:50 PM,SAC203,0
231,BEN205,33,AKA1,RA 01:00 PM - 02:30 PM,SAC202,0
232,BEN205,34,Sjj,RA 09:40 AM - 11:10 AM,NAC517,0
233,BEN205,35,Sjj,RA 11:20 AM - 12:50 PM,SAC202,0
234,BEN205,36,ADy,RA 01:00 PM - 02:30 PM,NAC517,0
235,BEN205,37,HBa,RA 02:40 PM - 04:10 PM,NAC402,0
236,BEN205,40,AdK1,RA 02:40 PM - 04:10 PM,NAC603,0
237,BIO103,1,MNU1,ST 08:00 AM - 09:30 AM,SAC405,5
238,BIO103,2,MjH1,ST 09:40 AM - 11:10 AM,SAC209,0
239,BIO103,3,KNH,ST 11:20 AM - 12:50 PM,SAC404,0
240,BIO103,4,SKK,ST 01:00 PM - 02:30 PM,SAC406,0
241,BIO103,5,ZaF,ST 01:00 PM - 02:30 PM,SAC316,0
242,BIO103,6,MjH1,ST 02:40 PM - 04:10 PM,SAC406,0
243,BIO103,7,AIq,ST 04:20 PM - 05:50 PM,SAC403,0
244,BIO103,8,FZd,ST 04:20 PM - 05:50 PM,SAC404,18
245,BIO103,9,MjH1,MW 08:00 AM - 09:30 AM,SAC406,0
246,BIO103,10,ACR,MW 09:40 AM - 11:10 AM,SAC404,0
247,BIO103,11,Mfz,MW 09:40 AM - 11:10 AM,SAC209,0
248,BIO103,12,ZaF,MW 02:40 PM - 04:10 PM,SAC403,0
249,BIO103,13,MRm4,MW 04:20 PM - 05:50 PM,SAC403,10
250,BIO103,14,AIq,MW 04:20 PM - 05:50 PM,SAC404,0
251,BIO103,16,LtB,RA 09:40 AM - 11:10 AM,SAC405,0
252,BIO103,17,KFR,RA 09:40 AM - 11:10 AM,SAC209,0
253,BIO103,18,AMK3,RA 11:20 AM - 12:50 PM,SAC404,0
254,BIO103,19,LtB,RA 11:20 AM - 12:50 PM,SAC405,0
255,BIO103,20,FZd,RA 01:00 PM - 02:30 PM,SAC403,4
256,BIO103,21,KFR,RA 01:00 PM - 02:30 PM,SAC406,13
257,BIO103,22,HiM,RA 02:40 PM - 04:10 PM,SAC406,22
258,BIO103L,1,Klq,S 01:00 PM - 04:10 PM,SAC415,0
259,BIO103L,2,Klq,S 01:00 PM - 04:10 PM,SAC415,0
260,BIO103L,3,Klq,S 01:00 PM - 04:10 PM,SAC415,0
261,BIO103L,4,MjH1,M 09:40 AM - 12:50 PM,SAC415,0
262,BIO103L,5,MjH1,M 09:40 AM - 12:50 PM,SAC415,1
263,BIO103L,6,MjH1,M 09:40 AM - 12:50 PM,SAC415,0
264,BIO103L,7,SKK,M 01:00 PM - 04:10 PM,SAC415,0
265,BIO103L,8,SKK,M 01:00 PM - 04:10 PM,SAC415,0
266,BIO103L,9,SKK,M 01:00 PM - 04:10 PM,SAC415,0
267,BIO103L,10,Klq,T 01:00 PM - 04:10 PM,SAC415,0
268,BIO103L,11,Klq,T 01:00 PM - 04:10 PM,SAC415,0
269,BIO103L,12,Klq,T 01:00 PM - 04:10 PM,SAC415,0
270,BIO103L,13,ACh,W 01:00 PM - 04:10 PM,SAC415,0
271,BIO103L,14,ACh,W 01:00 PM - 04:10 PM,SAC415,0
272,BIO103L,15,ACh,W 01:00 PM - 04:10 PM,SAC415,1
273,BIO103L,16,ZAB,R 09:40 AM - 12:50 PM,SAC415,0
274,BIO103L,17,ZAB,R 09:40 AM - 12:50 PM,SAC415,0
275,BIO103L,18,ZAB,R 09:40 AM - 12:50 PM,SAC415,0
276,BIO103L,19,ZAB,R 09:40 AM - 12:50 PM,SAC415,0
277,BIO103L,20,CAK,R 01:00 PM - 04:10 PM,SAC415,0
278,BIO103L,21,CAK,R 01:00 PM - 04:10 PM,SAC415,0
279,BIO103L,22,CAK,R 01:00 PM - 04:10 PM,SAC415,1
280,BIO103L,23,IJn,S 09:40 AM - 12:50 PM,SAC415,0
281,BIO103L,24,IJn,S 09:40 AM - 12:50 PM,SAC415,0
282,BIO103L,25,ACh,W 01:00 PM - 04:10 PM,LAB5,0
283,BIO103L,26,SKK,M 01:00 PM - 04:10 PM,LAB5,0
284,BIO103L,27,CAK,R 01:00 PM - 04:10 PM,LAB2,0
285,BIO201,1,IJn,MW 01:00 PM - 02:30 PM,SAC405,1
286,BIO201,2,ACh,RA 09:40 AM - 11:10 AM,SAC406,0
287,BIO201,3,ACh,RA 11:20 AM - 12:50 PM,SAC406,0
288,BIO201,4,FZd,RA 02:40 PM - 04:10 PM,SAC403,1
289,BIO201L,1,ACR,S 08:00 AM - 11:10 AM,SAC414,0
290,BIO201L,2,ACh,S 01:00 PM - 04:10 PM,SAC414,0
291,BIO201L,3,ZaF,M 08:00 AM - 11:10 AM,SAC414,0
292,BIO202L,1,SKK,M 09:40 AM - 12:50 PM,SAC413,0
293,BIO202L,2,SKK,M 09:40 AM - 12:50 PM,SAC413,0
294,BIO202L,3,SKK,M 09:40 AM - 12:50 PM,SAC413,6
295,BIO202L,4,SRS1,M 01:00 PM - 04:10 PM,SAC413,8
296,BIO202L,5,SRS1,M 01:00 PM - 04:10 PM,SAC413,5
297,BIO202L,6,SRS1,M 01:00 PM - 04:10 PM,SAC413,4
298,BSC201,2,AK,RA 08:00 AM - 09:30 AM,SAC511,16
299,BUS112,1,SkA2,ST 08:00 AM - 09:30 AM,SAC401,0
300,BUS112,2,SkA2,ST 04:20 PM - 05:50 PM,SAC201,0
301,BUS112,3,Mdt,RA 02:40 PM - 04:10 PM,SAC210,0
302,BUS112,4,Mdt,RA 04:20 PM - 05:50 PM,SAC205,0
303,BUS112,5,REK,RA 08:00 AM - 09:30 AM,SAC202,0
304,BUS112,6,AdS1,RA 08:00 AM - 09:30 AM,SAC514,0
305,BUS112,7,HSf,RA 08:00 AM - 09:30 AM,NAC993,3
306,BUS112,8,REK,RA 09:40 AM - 11:10 AM,SAC205,0
307,BUS112,9,AMO,RA 01:00 PM - 02:30 PM,NAC507,0
308,BUS112,10,SkA2,ST 01:00 PM - 02:30 PM,SAC212,1
309,BUS112,11,AgK,RA 11:20 AM - 12:50 PM,SAC205,0
310,BUS112,12,AgK,RA 01:00 PM - 02:30 PM,NAC511,0
311,BUS112,14,NFH,RA 02:40 PM - 04:10 PM,SAC204,2
312,BUS112,15,Swk,RA 02:40 PM - 04:10 PM,NAC511,0
313,BUS112,16,NFH,RA 01:00 PM - 02:30 PM,SAC205,0
314,BUS112,17,MHK3,RA 09:40 AM - 11:10 AM,SAC312,0
315,BUS112,18,MHK3,RA 11:20 AM - 12:50 PM,SAC313,0
316,BUS112,19,StRn,MW 04:20 PM - 05:50 PM,SAC207,0
317,BUS112,21,StRn,MW 02:40 PM - 04:10 PM,SAC313,0
318,BUS112,23,KMz,RA 01:00 PM - 02:30 PM,SAC210,0
319,BUS112,24,MMR5,RA 09:40 AM - 11:10 AM,NAC506,0
320,BUS135,1,UmR,ST 08:00 AM - 09:30 AM,NAC205,7
321,BUS135,2,UmR,ST 02:40 PM - 04:10 PM,NAC209,5
322,BUS135,3,UmR,MW 08:00 AM - 09:30 AM,NAC205,11
323,BUS135,4,Azd,MW 02:40 PM - 04:10 PM,NAC305,1
324,BUS135,5,Azd,MW 04:20 PM - 05:50 PM,NAC205,0
325,BUS135,6,LRn,RA 08:00 AM - 09:30 AM,SAC204,2
326,BUS135,7,INz,RA 11:20 AM - 12:50 PM,NAC213,0
327,BUS135,8,Sqm,RA 11:20 AM - 12:50 PM,NAC305,0
328,BUS135,9,Sfd,RA 11:20 AM - 12:50 PM,NAC505,0
329,BUS135,10,LRn,RA 01:00 PM - 02:30 PM,NAC201,0
330,BUS135,11,LRn,RA 02:40 PM - 04:10 PM,NAC213,2
331,BUS135,12,Sfd,RA 02:40 PM - 04:10 PM,NAC304,0
332,BUS135,13,Sqm,RA 02:40 PM - 04:10 PM,NAC405,0
333,BUS135,14,INz,RA 02:40 PM - 04:10 PM,NAC502,0
334,BUS135,15,Sfd,RA 04:20 PM - 05:50 PM,NAC204,0
335,BUS135,16,INz,RA 04:20 PM - 05:50 PM,NAC214,0
336,BUS172,1,TkN,ST 09:40 AM - 11:10 AM,NAC405,0
337,BUS172,2,TkN,ST 01:00 PM - 02:30 PM,NAC204,0
338,BUS172,3,KHs,MW 08:00 AM - 09:30 AM,NAC208,0
339,BUS172,4,Ift,MW 08:00 AM - 09:30 AM,NAC501,0
340,BUS172,5,MHM,MW 08:00 AM - 09:30 AM,NAC505,24
341,BUS172,6,MSA3,RA 09:40 AM - 11:10 AM,NAC209,0
342,BUS172,7,ACD,MW 09:40 AM - 11:10 AM,NAC304,0
343,BUS172,8,UmR,MW 09:40 AM - 11:10 AM,NAC404,4
344,BUS172,9,MHM,MW 09:40 AM - 11:10 AM,NAC502,0
345,BUS172,10,Ift,MW 09:40 AM - 11:10 AM,NAC505,1
346,BUS172,11,KMn,MW 02:40 PM - 04:10 PM,NAC304,0
347,BUS172,12,ACD,MW 04:20 PM - 05:50 PM,NAC206,0
348,BUS172,13,Hdo,RA 08:00 AM - 09:30 AM,NAC204,10
349,BUS172,14,MMs1,RA 09:40 AM - 11:10 AM,NAC305,0
350,BUS172,15,MSA3,RA 11:20 AM - 12:50 PM,NAC403,0
351,BUS172,16,ZkH3,RA 11:20 AM - 12:50 PM,NAC502,0
352,BUS172,17,Hdo,RA 01:00 PM - 02:30 PM,NAC205,0
353,BUS172,18,MMs1,RA 01:00 PM - 02:30 PM,NAC403,0
354,BUS172,19,Hdo,RA 02:40 PM - 04:10 PM,NAC205,5
355,BUS172,20,MRK3,RA 02:40 PM - 04:10 PM,NAC411,0
356,BUS172,21,MSA3,RA 02:40 PM - 04:10 PM,NAC601,0
357,BUS172,22,IAM,RA 02:40 PM - 04:10 PM,NAC604,0
358,BUS172,23,MRK3,RA 04:20 PM - 05:50 PM,NAC216,0
359,BUS172,24,JHK,RA 04:20 PM - 05:50 PM,NAC403,0
360,BUS172,25,JHK,RA 11:20 AM - 12:50 PM,NAC206,1
361,BUS173,1,TkN,ST 04:20 PM - 05:50 PM,NAC206,0
362,BUS173,2,MAt,MW 08:00 AM - 09:30 AM,NAC215,0
363,BUS173,3,TkN,MW 09:40 AM - 11:10 AM,NAC504,0
364,BUS173,4,TkN,MW 01:00 PM - 02:30 PM,NAC205,0
